,Unnamed: 0,Unnamed: 0.1,ID,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
7156,7156,7156,7156,1.0494e+18,"TrumpWatch Day  McConnell Doubles Down on GOP v Womens Mob 

 … …

Trump  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,7157,7157,7157,1.04939e+18,"Where did the  Movement spread

Explore the full dataviz


graphics graphicdesign mentum djs 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,7158,7158,7158,1.04938e+18,"RedactedTonight YouTube but is it any use  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,7159,7159,7159,1.04938e+18,"AIBalatkaris
With Babauji Aloknath aloknath

Another AAPiya caught redhanded

 
India 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160,7160,7160,7160,1.04938e+18,"Bollywood Males
Male Judges
Male Presstitutes
Male Politicians

Right now
Sleepless Nights


India 
Aloknath 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7162,7162,7162,7162,1.04937e+18,"‘Believe All Women’ The Problem with Hashtag Politics  The concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem  BelieveAllWomen 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7163,7163,7163,7163,1.04937e+18,"In the  era and any other era this quote about Hamilton’s life from the theatre programme should raise eyebrows Hamiltonthemusical 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7164,7164,7164,7164,1.04936e+18,"Rose McGowan says she didnt slame  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7165,7165,7165,7165,1.04936e+18,"Bollywoods AListers continue to stay SILENT Over  movement  Bollywood News  ET Now 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7166,7166,7166,7166,1.04936e+18,"Believe All Women’ The Problem with Hashtag Politics  This mantra this religion if you will will then crumble leading to no women being believed even women who have previously been shown to be telling the truth 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7167,7167,7167,7167,1.04935e+18,"Press Gazette Sunday Times Magazine issues clarification after Rose McGowan dubs interview claim she called  movement a lie as fake news 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7168,7168,7168,7168,1.04935e+18,"After the strides of the  movement over the last year a push back from regressive forces was inevitable Now the horror of the Brett Kavanaugh case proves why women can’t afford to stop fighting 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169,7169,7169,7169,1.04935e+18,"Sunday Times Magazine issues clarification after Rose McGowan dubs interview claim she called  movement a lie as fake news 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,7170,7170,7170,1.04935e+18,"An Indian directorproducer Vinta Nanda claims she was raped by Bollywood’s favourite Babuji Alok Nath in the ’s  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,7171,7171,7171,1.04934e+18,"Rose McGowan Says She Was Slamming Hollywood Not The  Movement 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,7172,7172,7172,1.04934e+18,"‘Believe All Women’ The Problem with Hashtag Politics  The concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem  BelieveAllWomen 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,7173,7173,7173,1.04934e+18," Rose McGowan The  Movement is a Useless Fraud 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,7174,7174,7174,1.04934e+18,"Rose McGowan says  is important

RoseMcGowan 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,7175,7175,7175,1.04934e+18,"We are sorry for any confusion and are happy to clarify that Rose McGowans comments in the Sunday Times Magazine interview related to  in Hollywood rather than the wider movement Read the full interview here 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,7176,7176,7176,1.04934e+18,"Happy Monday everyone Check our our latest review from jesspanch 
Not that bad curated by rgay
 bookreview

",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,7177,7177,7177,1.04933e+18,"Rose McGowan denies calling the  movement ‘bulls—‘ and ‘a lie’ in a recent interview 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,7178,7178,7178,1.04933e+18,"InDm 
Shehi
Me
 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7179,7179,7179,7179,1.04933e+18," India  Indian celebs accused of sexual harassment  Khaleej Times 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,7180,7180,7180,1.04933e+18,"Believe All Women’ The Problem with Hashtag Politics  This mantra this religion if you will will then crumble leading to no women being believed even women who have previously been shown to be telling the truth 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,7181,7181,7181,1.04933e+18,"Am like sooooo happy that the  movement has finally started  in India 

About damn time Girls and women all over India  now’s the time Speak up with no fear We all stand with you Tear away the masks of so called decent respected men India let’s do this 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,7182,7182,7182,1.04933e+18,"Heres me being all reasonable about men who are convinced  is going to ruin their lives 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7184,7184,7184,7184,1.04932e+18,"Looking forward to listening to expert panel on sexual exploitation and abuse in the aid sector  uoessps 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185,7185,7185,7185,1.04932e+18,"Just one story tonight Talking  in India  and why Bollywood is finally having to pay attention to allegations of sexual harassment Join me with SuziMann amp TheAnujRadia from  on ZeeTV in the UK amp Europe Sky  Virgin  Rpt Tues am 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,7187,7187,7187,1.04931e+18,"realDonaldTrump mushroomdick Donny is just messin’ with y’all Let’s focus on the runaway debt falling wages loosening of laws on pollution exposure and oh yeah the fact he’s still bending over as PutinsPuppet pussygrabber DraftDodger taxcheat  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7188,7188,7188,7188,1.04931e+18,"‘Believe All Women’ The Problem with Hashtag Politics  The concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem  BelieveAllWomen 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7189,7189,7189,7189,1.04931e+18,"SEXUAL ABUSE amp Harassment In The Workplace – As Men Try To Come Back After  Journalists Weigh The Size Of Truth 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,7190,7190,7190,1.04931e+18,"Like us our rescued cow Aunt Dotty couldn’t believe how Brett Kavanaugh has just been elected to the Supreme Court of the USA  Like us she wonders just what you have to do in American public life NOT to be elected into ‘high’ office
 meetoo 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7191,7191,7191,7191,1.04931e+18,"Rose McGowan denies calling the  movement bulls and a lie in a recent interview 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7192,7192,7192,7192,1.0493e+18,"Believe All Women’ The Problem with Hashtag Politics  This mantra this religion if you will will then crumble leading to no women being believed even women who have previously been shown to be telling the truth 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7193,7193,7193,7193,1.04929e+18,"Rose McGowan denies calling  movement a lie in magazine interview 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194,7194,7194,7194,1.04929e+18,"Yesterday was good for my soul and made me excited to be in this industry when so many important changes are taking place Thank you ItaOB for sharing your work IntimacyOnSetGuidelines IntimacyOnSet  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7195,7195,7195,7195,1.04929e+18,"my nutrition recommendations for our   movement A full grilled breakfast Scottish style x per week includes blackpudding we need the iron amp protein to keep our energy levels good Keep strong by gradual progressive moderate weighttraining Moderate water hydration 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7196,7196,7196,7196,1.04929e+18,"BBC Hindi Cartoon    
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7197,7197,7197,7197,1.04929e+18,"Actor Rajat Kapoor Apologizes On Twitter Following Harassment Claims As Bollywood Feels The  Force 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7198,7198,7198,7198,1.04928e+18,"Dear men

I know that MOST OF YOU have a good heart and are respectful But what you see on this table is our reality as women Please help us to achieve that one quote you have It’s time for change 

 femaleempowerment girlpower 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7199,7199,7199,7199,1.04928e+18,"‘Believe All Women’ The Problem with Hashtag Politics  The concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem  BelieveAllWomen 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7200,7200,7200,7200,1.04928e+18,"Who were the influencers in the  Movement

Explore the full dataviz


graphics graphicdesign mentum djs 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7201,7201,7201,7201,1.04928e+18," RajatKapoor and VikasBahl accused of sexual harassment

",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202,7202,7202,7202,1.04928e+18,"Wasnt going to put this photo up but in a way I feel it needs to act as a pre warning for women and those who visit Hollywood This photo was taken just before something creepy happened involving the guy dressed as the Hulk thread  women WomensRights 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,7203,7203,7203,1.04928e+18,"“ A free woman in an unfree society will be a monster” Angela Carter freewoman womenunited  StrongerTogether  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7204,7204,7204,7204,1.04928e+18,"You wont want to miss the latest issue of RampC

 Corporate culture and risk in the  era
 Growth in shareholder activism
 Managing DampO risks in MampA

 loads more

Make sure youre a subscriber 


",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205,7205,7205,7205,1.04928e+18,"October   hashtag starts trending on Twitter

October  Kavanaugh installed on the US Supreme Court

Weve got work to do This is why were publishing The Anatomy of Silence

 …

Coming to Kickstarter next week CanYouHearTheSilence 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7207,7207,7207,7207,1.04927e+18," one year on Is it the most powerful force for Equality since Women’s suffrage

",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7208,7208,7208,7208,1.04927e+18,"
 poems
projectsnowball personcentredliving survivorculture  WeToo CHILDRENTOO kidstoo MenToo ONEVOICETOGETHER NOMAPtoo TeenMAPtoo survivorMap KindnessMatters love humanbeingst SelfCare therapy 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7209,7209,7209,7209,1.04927e+18,"Did you manage to get your hands on a Brave Girl postcard at yesterday’s  event cheltfestivals

Don’t worry if not

You can still take action amp sign up to our Because I am a Girl campaign here
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,7210,7210,7210,1.04927e+18,"Episode  is here lottelydia and EmmaElinor discuss the history of  testifying as punishment and how to keep the anger alive Available via your favourite podcast player and with extensive footnotes on 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211,7211,7211,7211,1.04927e+18," Believe All Women’ The Problem with Hashtag Politics  This mantra this religion if you will will then crumble leading to no women being believed even women who have previously been shown to be telling the truth 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7212,7212,7212,7212,1.04926e+18,"What would Bridget Jones make of Mr Tits Pervert in  Helen Fielding revived her literary heroine for a discussion on feminism  and womanhood today 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,7213,7213,7213,1.04926e+18," ONE YEAR ON ASSESSMENTS AND PERSPECTIVES

Hear about the impact of  in South Korea and Argentina upon Black and minoritised women and on impunity for criminal artists

One of many sessions at FiLiA 

Salford Greater Manchester 


",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,7214,7214,7214,1.04926e+18,"This Thursday  October ChippyTheatre present suffragette songs and short plays in THE ROAD BEHIND THE ROAD AHEAD How far have we come in the  age 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7216,7216,7216,7216,1.04925e+18,"From nktgill wildembers on her instagram 

Three sentences they never offered that they have sought to cut me off from in perpetuity

I was nearly dead before I remembered that I was more than the valueless object of spectacle they had reduced me to

 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,7217,7217,7217,1.04925e+18,"TrumpWatch Day  McConnell Doubles Down on GOP v Womens Mob 

 …

Trump  
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7218,7218,7218,7218,1.04925e+18,"‘Believe All Women’ The Problem with Hashtag Politics  The concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem  BelieveAllWomen 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,7219,7219,7219,1.04925e+18,"The Nobel Committee is brutally trolling realDonaldTrump 
st they deny him amp his lover Kim the Peace Prize choosing  global  warriors 
Today they went after his climate denial
 Americans awarded Nobel Prize in economics for their work on climate change amp innovation 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220,7220,7220,7220,1.04925e+18,"Make it clear that you believe survivors Show the women in your life that you take their pain seriously Take steps to be a better man a better friend a better ally We need everyone to make the effort if were ever going to change our culture  TimesUp 
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,7221,7221,7221,1.04925e+18,"More than ever we cannot be neutral Lets make our voices heard worldnews politics  getinvolved vote genderequality womensrights 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,7222,7222,7222,1.04925e+18,"Podcast The Movement Beyond The Confirmation of Brett Kavanaugh ScottLucasEA w BBCRadioWales amp w AlexisConran on talkRADIO 

 … … 

KavanaughConfirmation  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,7223,7223,7223,1.04925e+18,"
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7224,7224,7224,7224,1.04924e+18,"“This above all to thine own self Be true

klimat lund  food delicious stockholm Sweden swedishfood WednesdayWisdom opinionlive Nyheter 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,7225,7225,7225,1.04924e+18,"Sexual harassment why employers need to listen and learn from  HRZone YWTrust HR GenderEquality 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,7228,7228,7228,1.04923e+18,"Today in people I admire making obtuse  statements  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,7229,7229,7229,1.04923e+18,"JUST LAUNCHED ParentingAndPatriarchy an anthology edited by SaimaMir

 parents on their struggles raising children in the age of  featuring NellFrizzell javariaakbar MandieGower and many more


",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7230,7230,7230,7230,1.04923e+18,"PlanUK report over  of girls in schooluniform receive unwanted sexual attention lhsheadmistress amp GSAUK president was invited to comment on BBCLeicester today  listen on 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7231,7231,7231,7231,1.04922e+18,"Frieze London review – women on top at the  art fair 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,7232,7232,7232,1.04922e+18,"the worlds most insensitive man and serial philanderer champions the  movement theres no clearer sign than that that BoJo is openly campaigning to be our next PM 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7233,7233,7233,7233,1.04922e+18,"Four women accuse Dutch conductor of  conduct 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,7234,7234,7234,1.04922e+18,"On air soon w JuliaHB on talkRADIO to talk about issues beyond Kavanaugh confirmation

Such as Court legitimacy womens rights social issues amp Presidential power



 NeverthelessWePersist 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7235,7235,7235,7235,1.04921e+18,"Rose McGowan Calls Hollywood  Movement Bullst

",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,7236,7236,7236,1.04921e+18,"shahjhanmalikk To support to EndViolence against Muslims amp Muslimchildren in Sweden we need to Teach Swedish Government to stop hating Islam amp Muslims in SWEDEN

MondayMotivation  TimesNow Women Girls

Release my kidnapped Children in SWEDEN at this school in Nackakommun 
",0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7237,7237,7237,7237,1.0492e+18,"MondayMotivation 

To support to EndViolence against Women and Girls we need to Teach our Boys 

MondayMotivation 

TimesNow 
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,7238,7238,7238,1.0492e+18,"Live footage of TaylorSwift hectoring the people at a sjw virtue signalling Im utterly vacuouss  rally 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239,7239,7239,7239,1.0492e+18,"On air in  minutes w CNNi to talk about US politics and society after Kavanaugh 

Election lines drawn TrumpGOP line of mob v  those backing womens rights amp social issues

 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7240,7240,7240,7240,1.04919e+18,"Just gunna leave this here KavanaughFord  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7241,7241,7241,7241,1.04919e+18,"It’s been a year since the allegations against Harvey Weinstein first came to light A lot has changed 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7242,7242,7242,7242,1.04919e+18,"Helena Bonham Carter On Harvey Weinstein  amp The Difficulties Surrounding Eleanor Riese Drama ’ Steps’ 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7243,7243,7243,7243,1.04919e+18,"On air soon w BBCCovWarks to  talk about US politics and society after Kavanaugh episode

The opportunity for womens rights and social issues to shift America

 Trump 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,7244,7244,7244,1.04918e+18,"Sonam Kapoor on Bollywoods  movement I believe all these women  The News International 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,7245,7245,7245,1.04917e+18,"Me and my liberty   liberty mother motherhood girlpower eqality embrace 
",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7246,7246,7246,7246,1.04916e+18,"Corporate culture and risk in the  era

 people experience sexual harrassment at work


",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,7247,7247,7247,1.04914e+18,"kathygriffin BestInDragShow Fine I will say it I Do not Believe Dr Christine Blasey Ford I found her testimony to be false and untrue Lets all stop the BS   SundayMorning  AlyssaMilano kathygriffin KayaJones DonaldJTrumpJr SundayFunday 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248,7248,7248,7248,1.04914e+18," I’m so incredibly grateful for this man and for his support of women’s rights Women need voices like SirPatStew’s and Captain Picard’s now more than ever StarTrek StarTrek  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,7250,7250,7250,1.04913e+18,"Gayboyfriend amp I were happy to see AlyssaMilano on MeetThePress this morning talking about the  movement 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,7251,7251,7251,1.04913e+18,"A year after the  movement began South Korean women are saying WithYou as they break the silence surrounding sexual harassment TheJihyeLee reports tictocnews  tictoc
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,7252,7252,7252,1.0491e+18,"MCGOWAN  Is Bullsht Lie 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,7253,7253,7253,1.04909e+18,"BoSnerdley LindaMariaRich DailyCaller WHERE ARE THE  PROTESTERS CALLING FOR THIS RAPISTS DEPORTATION WHERE ARE THE OUTCRIES FOR JUSTICE THE HUGE SIGNS AND THE MARCHES
ALL I HEAR IS CRICKETS 
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7254,7254,7254,7254,1.04909e+18,"Filmmaker Apurva Asrani takes a dig at Bollywood celebrities leaving Twitter in the wake of Bollywoods    Times of India 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7255,7255,7255,7255,1.04908e+18,"Morten Morland on Brett Kavanaughs confirmation to the supreme court  Kavanaugh SupremeCourtJustice SupremeCourtJusticeBrettKavanaugh   Satire cartoons – political cartoon gallery in London 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7256,7256,7256,7256,1.04906e+18,"DEADLINE Our beautiful FLOTUS killing it in Africa she is so gorgeous and makes America look good all over the World  Africa SundayFunday SundayThoughts SundayMotivation DoctorWho 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7257,7257,7257,7257,1.04905e+18,"BBCNews just showed Cory Booker attacking the Republicans with  smears without mentioning his own  problems 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7258,7258,7258,7258,1.04903e+18,"When a really shitty untalented abusive guy invades your life but you also get to meet a wonderful girl through it   in action  KittyWenham 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7259,7259,7259,7259,1.04903e+18,"Start your week by signing up to the platform who believes in You and Your wellbeing 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7260,7260,7260,7260,1.04903e+18,"My heart is breaking but knowing I’m not alone helps

DrChristineBlaseyFord stood bravely in front of a panel of white men who had already decided her story wouldn’t matter She’s a hero and I love her 

KavanaughConfirmation  BelieveWomen 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,7262,7262,7262,1.04902e+18,"Misremembering a detail doesn’t mean we forget the impact  WomenWrite WomensRights poetry 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7263,7263,7263,7263,1.04902e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7264,7264,7264,7264,1.04902e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7265,7265,7265,7265,1.04902e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7266,7266,7266,7266,1.04902e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7267,7267,7267,7267,1.04902e+18,"Our beautiful FLOTUS killing it in Africa she is so gorgeous and makes America look good all over the World  Africa SundayFunday SundayThoughts SundayMotivation DoctorWho 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7268,7268,7268,7268,1.04902e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7269,7269,7269,7269,1.04902e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,7270,7270,7270,1.04902e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,7271,7271,7271,1.04902e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7272,7272,7272,7272,1.04901e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7273,7273,7273,7273,1.04901e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,7274,7274,7274,1.04901e+18,"Camel Leopard Print Blanket Scarf Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl autumn bigcat love winter bff moda phot… 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,7275,7275,7275,1.04901e+18,"Elastic Leopard Ankle Boots Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl fallfashion gorgeous selfie bikini womensfashio… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
