,Unnamed: 0,Unnamed: 0.1,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
6681,6681,6681,1051071173734359040,still cannot name shame quaver story banking financial sector judge mentor metoo metooindia ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6682,6682,6682,1051067526770233344,one year metoo assessment perspective metoo south korean perspective latin america impact metoo metoo fall idol black minoritised woman metoo movement ticket available ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6683,6683,6683,1051065011521642496, amid metoo new york employer face strict new sexual harassment law yukinoguchi shanemckeon positiveprogress new york others new law create saferworkplaces prevent sexual harassment ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6684,6684,6684,1051064549699280896,metoo child abuse ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6685,6685,6685,1051063749304442880,lady ready hear truth alone wednesdaymartin worked tirelessly pull back veil female lust infidelity go ahead read untrue untrue relationship feminism metoo newbook ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6686,6686,6686,1051060503043174401,nafta replacement untangling skripal poisoning case u tariff talk japan push principle free trade sexual abuse survivor also face metoo consequence forced eviction global problem ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6687,6687,6687,1051060495053025280,nafta replacement untangling skripal poisoning case u tariff talk japan push principle free trade sexual abuse survivor also face metoo consequence forced eviction global problem ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6688,6688,6688,1051050363384553472,using psychoanalysis understand metoo memory ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6689,6689,6689,1051049191114530816,wrote metoo one year later context maledominated slate fall tv show cluster implicated men going back work ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,6690,6690,1051044591435157504,true story metoo sexism noustoutes ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6691,6691,6691,1051044429518315525,projectsnowball personcentredliving infantileabuselaw survivorculture survivormap teenmaptoo nomaptoo kidstoo mentoo metoo wetoo howibecameaperson therapy shinealight eft emdr empathy need make space trauma victim responsibility get better ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6692,6692,6692,1051042400582418433,one year since metoo feminist future manhood ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6693,6693,6693,1051039590084153345,akshay kumar cancel housefull shoot due metoo director latest ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6694,6694,6694,1051037861959622656,weinstein kavanaugh metoo first year end accused ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6695,6695,6695,1051030551182729216,bollywood responds rising metoo storm pakistan today ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6696,6696,6696,1051028927752200192,metoo everywhere boy metoo expose ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,6697,6697,1051025789284769793,asked wife metoo forwarded form someone gitanjali arora floored nine salute shakti navaratri kuvalayamala nehaaks ravinarin ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,6698,6698,1051024600623124480,metoo shame ever made meme ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6699,6699,6699,1051020990824632320,metoo movement bollywood bigwig facing heat time india ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6700,6700,6700,1051020625307930624,metoo brigade cause shit like poor kid ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6701,6701,6701,1051019837521227777,first anniversary metoo arrives monday look impact movement inspired backlash followed likely go next ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,6702,6702,1051018758913806337,krkboxoffice everyone silent molested saif sir metoo campaign time ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6703,6703,6703,1051016309998145536,imvkohli tweeting metoo hash tag ,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6704,6704,6704,1051015512522706945,arrived yesterday thecwa pleased book act silence novel thought long hard writing metoo movement weinstein trump presidency shocking view woman hope justice ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6705,6705,6705,1051013906406301696,rosewoodianr geeta37602855 fan dumb like radhemaa ke peeche hai radhemaa also thought metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6706,6706,6706,1051010502829064193, ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6707,6707,6707,1051004961797091330,pretence false allegation sussanne metoo interior designer entrepreneur sussanne khan taken neutral stance metoo campaign saying woman make false allegation individual without legal evidenc ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,6708,6708,1051004805626437632,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6709,6709,6709,1051004628786180097,speak one participant era defining pic 1960s examine year metoo mean examine whether last chance saloon climate change dig future culloden battlefield amp take look day lighthouse ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6710,6710,6710,1051004259242782720,metoo hitting chord china dozen chinese woman come forward share experience sexual assault harassment wechat weibo post depict sexual assault virtually omnipresent ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6711,6711,6711,1051000846719340546, man could pas metoo test laura perrins ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6712,6712,6712,1050982224537870336,bollywood alisters throw weight behind metoo movement mumbai mirror ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,6713,6713,1050966094461075456,metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,6714,6714,1050956583759478784,rabies challenge accepted metoo nomeansno ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,6715,6715,1050932647835271169,metoo go bollywood industry news backstage ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6716,6716,6716,1050923001191915520,hollywood bollywood metoo gain traction india ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,6717,6717,1050918542797824000,akshay kumar cancel housefull shoot due metoo director latest ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,6718,6718,1050916875025215488,metoo bullshit count certain people ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,6719,6719,1050904198110298112,lasith malinga accused sexual assault ipl season accused ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,6720,6720,1050896065472413699,gonna post page tomorrow wait share meme johnnydepp depphead johnnydeppisinnocent wearewithyoujohnnydepp amberheardadmitted metoo timesup wait see amber heard reaction johnny bring evidence court ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,6721,6721,1050877882925494272, ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,6722,6722,1050870511608242176,metoo watch singer chinmayi new video ,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6723,6723,6723,1050870069465632769,fun run anoobhu hsr2018 spoke conference critical role medium helping advance global health issue even advancing woman issue india roundtheclock metoo work ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,6724,6724,1050867780642205696,author francis fukuyama metoo movement society need change culture think kind cultural revolution going brought demand dignity maitlis fukuyamafrancis newsnight ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,6725,6725,1050864133451722752,metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,6726,6726,1050858902370148354,akshay kumar cancel housefull shoot due metoo director latest ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,6727,6727,1050853109424099328,akshay kumar cancel housefull shoot due metoo director latest ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6728,6728,6728,1050830459016544256,rape mentality want stop care want want raped tempting rape fault america raped right gop rapist chief metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6729,6729,6729,1050825216220266496,hollywood bollywood metoo campaign gain traction india sky news ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6730,6730,6730,1050810336146804736,dating changed metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6731,6731,6731,1050805352302661632,hollywood bollywood metoo gain traction india ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,6732,6732,1050804541824921602,colette lff premiere interview keiraknightley lbtq metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6733,6733,6733,1050801532613083137,teri hatcher informs donald trump sexually assaulted back car ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6734,6734,6734,1050797778874421249,bollywood superstar cancel film shoot metoo allegation director ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6735,6735,6735,1050790572519239682,another star amazon review posted tell sorry amazing carynwalker4 memoir bestselling ghostwriting metoo sundaytimesbestseller ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6736,6736,6736,1050789013089673217,friday night time shout fat mo strayficshion terrifically timely story metoo era review ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6737,6737,6737,1050785550515486720,threexscharmed need stop reading thing slowing seeping woodwork seems anger okay metoo reference know going made mockery like rest ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,6738,6738,1050784432267976705,truly humbling receive honorary doctorate law last night nuimerrionsq alongside fine fellow honourees thank recognising importance woman right amp challenging sexual violence metoo believesurvivors believewomen nuihonconf ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,6739,6739,1050783402121523200,lasith malinga accused sexual assault ipl season accused ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6740,6740,6740,1050778781676437510,first read eve framed year ago teenage girl living council estate helenakennedyqc hugely inspired pursue career bar bptc llm released evewasshamed cannot wait get reading metoo helenakennedy ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,6741,6741,1050778120662540288, time fund sexual harassment victim award 1m grant read positiveprogress timesup movement bringing creating safercities grant scheme metoo sexism empoweredwomen change ,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6742,6742,6742,1050772908132495360,william golding best metoo ,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6743,6743,6743,1050770973975343104,metoo talk today bfi londonfilmfestival michaelacoel beensolong new netflix musical set london ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,6744,6744,1050760872589762560,one year metoo gaining momentum worldwide hollywood bollywood metoo movement making mark around globe since rising year ago company politician charity caught battle sexual harassment ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,6745,6745,1050758629492699136,one top bollywood director sajid khan step accusation sexual abuse multiple woman including reporter actress metoo sajidkhan ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,6746,6746,1050756751396499456, ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,6747,6747,1050756681322455040,wow powerful speech helenpankhurst greatgranddaughter emmeline pankhurst leader british suffragette movement woman need learn say context metoo campaign feeling responsible everything else womenoftheyear woty18 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,6748,6748,1050756261283811330,sajid khan bollywood director amp brother famous female director farah khan accused sexual harassment metoo timesup metooindia housefull4 akshaykumar salonichopra rachelwhite hindi bollywoodmetoo bollywoodtimesup follo4follo follwme folowback india indian ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6749,6749,6749,1050748297143611392,helenpankhurst key speaker woty18 award opportunity maximise effect metoo woman ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750,6750,6750,1050747617930547200, know sharon thank hernamewasjenny amazon carynwalker4 tellmeyouresorry memoir metoo ghostwriting ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,6751,6751,1050745198114787328,metoo spread bollywood sydney morning herald ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6752,6752,6752,1050741984795746306,privilege introduce helena kennedy qc cheltlitfest glosdioc talking book eve shamed way world changing including metoo legal system failed ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6753,6753,6753,1050739888746680320,exclusive rachel white accused sajid khan physical abuse metoo bollywood news time ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,6754,6754,1050739323455311874,archu243 drshobha faroutakhtar metoo called english speaking liberal bad comprehension knowledge degree holder illiterate say asked kapde utar ke naach whereas law quote clearly say forcing woman undress asked request forcing choice ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6755,6755,6755,1050738395956301824,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6756,6756,6756,1050736492287545349,guess alister bollywood hero veteran sexual harassment grope kiss young actress pretext rehearsing scene ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6757,6757,6757,1050735860654714881,jimmykimmel mercedeslynz amazing well sung ascarytime metoo getoutandvote ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6758,6758,6758,1050735386572611585,metoo valled english speaking liberal bad comprehension knowledge degree holder illiterate say asked kapde utar ke naach whereas law quote clearly say forcing woman undress ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6759,6759,6759,1050735145005850632,top story pa life website week ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6760,6760,6760,1050733210244718592,india metoo claim stop housefull 4 shoot india growing metoo storm halted production bollywood blockbuster friday film lead calling harassment claim director costar stringently investigated sta ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,6761,6761,1050732703690186752,pleased first guest speaker inaugural coco event ibcorg talking openly sexual harassment workplace ukemplaw sexualharassment ehrc metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,6762,6762,1050727284682973186,want miss latest issue rampc corporate culture risk metoo era growth shareholder activism managing dampo risk mampa load make sure subscriber ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6763,6763,6763,1050724306873925633,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,6764,6764,1050724284723814405,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,6765,6765,1050724224212570112,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,6766,6766,1050719761833717760,metoo foreign medium bollywood v alleged sexual predator ndtv ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,6767,6767,1050718657045774337,following panel discussion metoo movement last night fop2018 panelist tomiwa said lot strong opinion room time bit tense really good discussion ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,6768,6768,1050717995104792577,india metoo claim halt production bollywood blockbuster france ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,6769,6769,1050711700586946561,year metoo one four woman still weinstein workplace ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,6770,6770,1050710725075832833,welcome polpette italy meet sweden klimat lund metoo food delicious stockholm sweden swedishfood opinionlive nyheter ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6771,6771,6771,1050708440371220481,india metoo claim halt production bollywood blockbuster yahoo news ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6772,6772,6772,1050707910009937926,lasith malinga accused sexual assault ipl season accused ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773,6773,6773,1050706182116016128, ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,6774,6774,1050702788236374017,lasith malinga accused sexual assault ipl season accused ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6775,6775,6775,1050702395188043776,much changed since metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6776,6776,6776,1050698824728096769,refusing silent opening night bfi lff asked viola davis steve mcqueen changed since beginning metoo movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6777,6777,6777,1050695323876655104, brett kavanaugh hearing inescapable echo genderswapping measureformeasure donmarwarehouse flawed powerful metoo resonance ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6778,6778,6778,1050692896595300359,hate happens firstdate prostitution malewhore metoo hardcore humor skoj ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779,6779,6779,1050692818056839168,far rahulgandhi prominent male politician give statement metoo india narendramodi awaiting thought incindia ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,6780,6780,1050687712448143365,thank bbcwomanshour talk metoo one year katemaltby emmabullimore basic message power protects reinforces power patriarchy root need see urgent systemic change tackle sexual harassment abuse aidtoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6781,6781,6781,1050687667640459266,power influencers raising awareness vital fund support key group metoo award 1m help woman experienced sexual harassment ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6782,6782,6782,1050686772173295617,seen new episode header feature artwork shannondowney ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,6783,6783,1050685616965316608,much changed since metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6784,6784,6784,1050685292170989568, people feel chance believed india metoo movement gather momentum ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,6785,6785,1050684650228801536,colette lff premiere interview keiraknightley lbtq metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6786,6786,6786,1050683269434363911,metoo bollywood aamir khan akshay kumar drop project allegation director hollywood reporter ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,6787,6787,1050681055374540800,metoo motivated several woman report assault ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6788,6788,6788,1050679052921708544,dithedauntless going home great debate scottish parliament fop2018 last night next metoo jowilliams293 tomiwa kateshannon brilliant audience bloomsburybooks ukvote100 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,6789,6789,1050675732836282368,georgegalloway time dressed woman saw woman man trapped inside dress came bet hrw peter tatchell find micky mouse excuse metoo nothing would beyond scope logical argument plus incentive ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,6790,6790,1050675519287488512,dailyrecord shrieking virtue signaller metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,6791,6791,1050675154861211648,amitabh bachchan break silence metoo movement bollywood ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6792,6792,6792,1050675089438531585, caught metoo crossfire political debate honest woman private conversation ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,6793,6793,1050672704687235072,joel osteen say follows billy graham rule keep accountability metoo era ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,6794,6794,1050672672881823745,vdeshi update metoo effect akshay kumar cancel housefull 4 shoot akshaykumar mrsfunnybones housefull4 read ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6795,6795,6795,1050672495391428608,charge dropped weinstein via technicality jezebel ibeleivesurvivors ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,6796,6796,1050670168316076033,hollywood glamorised validated hypermasculine male character rein manipulative amp childlike female character sexism amp abuse screen reflected pervasive sexual abuse actress often endured behind scene ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,6797,6797,1050664917152411651, ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6798,6798,6798,1050661148951896064,deargirl day girl future girl dayofthegirl metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,6799,6799,1050658840411136001,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6800,6800,6800,1050658824346992642,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,6801,6801,1050658717350285312,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6802,6802,6802,1050656620076707840,nofracking mean mother earth say metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,6803,6803,1050650227550564354,stood humanrights turn metoo standupforhumanrights ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,6804,6804,1050649777640075265,one year metoo jessicabennett gender editor new york time look movement achieved ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,6805,6805,1050648027453505541,aamir khan pull project bollywood metoo movement gather steam hollywood reporter ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,6806,6806,1050644013961756672,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6807,6807,6807,1050642810821431297,bollywood actress began india metoo firestorm ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6808,6808,6808,1050642752336093188, woman subjected harassment workplace bollywood megastar amitabh bachchan turned thursday earlier drew flak dodging question industry metoo movement sparked tanushree duttanana patekar row ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,6809,6809,1050642414526857221,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,6810,6810,1050642409351049216,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,6811,6811,1050642393286885376,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,6812,6812,1050642340874936320,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,6813,6813,1050634756033929216,year metoo changed still need change ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6814,6814,6814,1050632014234189824, ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,6815,6815,1050629128976650240,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,6816,6816,1050606764901556225,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,6817,6817,1050606493639135232,corporate culture risk metoo era people experience sexual harrassment work ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,6818,6818,1050598709967216641,bollywood actress began india metoo firestorm bbc news ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,6819,6819,1050596697309503488,bollywood actress began india metoo firestorm bbc news ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,6820,6820,1050595211863252992,believe anything without proof asserted without evidence dismissed evidence credulous buffoon skepticism apply religion applies everything believeevidencenotgender metoo factsoverfeelings ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,6821,6821,1050589658403418115,metoo bollywood director named subhash ghai denies allegation sajid khan accused actress economic time ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6822,6822,6822,1050574887570599936,india metoo come amid requires regulation enforcement ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6823,6823,6823,1050539683745357824,metoo lasith malinga accused sexual harassment mumbai throughout ipl ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6824,6824,6824,1050536292881063937,bollywood reacts tanushree dutta nana patekar controversy amp metoo movement time ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6825,6825,6825,1050536288019861504,alok nath face third physical abuse allegation deepika amin metoo bollywood news et ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,6826,6826,1050530338588504064,ption no2 ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6827,6827,6827,1050529281556840448,book become miracleworker life dr bruno roque cignacco link book ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6828,6828,6828,1050514904023625729,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6829,6829,6829,1050505091344683008, ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6830,6830,6830,1050498564797927425,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6831,6831,6831,1050477106289942529,johnnydepp johnnydeppisinnocent amberheardadmitted wearewithyoujohnnydepp metoo timesup ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6832,6832,6832,1050475964680036352,woman like many others metoo movement found power amp put box politician press amp union instead used union gain collective power city community union better place voice strong ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6833,6833,6833,1050458839496183809, inequality hurt u one live culture fear keira knightley metoo colette lff ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6834,6834,6834,1050457253541638144,week rachelsjohnson argues many woman joining backlash metoo movement make sure watch thepledge tonight 8pm skynews ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6835,6835,6835,1050445512699080704,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
